HOLE_ID,EASTING,NORTHING,ELEVATION,TD,PROJECT_FK,START_DATE,END_DATE,GEOLOGIST_NAME,GEOLOGY_GROUP
SDD-11104,2399846.678,4810552.105,603.914,520,SMAR,02-10-2011 0:00,13-10-2011 0:00,Paula Oviedo,CerroNegro
SDD-11106,2399434.159,4810446.335,613.922,220,SMS,05-10-2011 0:00,07-10-2011 0:00,German Escorza,CerroNegro
SDD-11119,2399993.27,4810698.939,603.883,320,SMAR,20-10-2011 0:00,22-10-2011 0:00,Jeff Edwards,CerroNegro
SDD-11128,2399746.792,4810939.763,598.316,286.5,SMAR,20-11-2011 0:00,23-11-2011 0:00,Fabian Ontivero,CerroNegro
SDD-11130,2399693.726,4810898.352,600.437,181.5,SMAR,28-11-2011 0:00,30-11-2011 0:00,Estefania Hergesheimer,CerroNegro
SDD-12004,2399507.108,4810382.99,621.438,253,SMS,16-01-2012 0:00,19-01-2012 0:00,Fabian Ontivero,CerroNegro
SDD-12006,2399511.084,4810262.023,629.169,382,SMS,22-01-2012 0:00,25-01-2012 0:00,Daniel Correa,CerroNegro
SDD-12008,2399556.753,4810238.783,629.941,361.5,SMS,27-01-2012 0:00,30-01-2012 0:00,Maria Lis Fernandez,CerroNegro
SDD-12014,2399316.55,4810797.832,607.122,76.5,SMAR,08-02-2012 0:00,08-02-2012 0:00,Silverio Feola,CerroNegro
SDD-12018,2399331.18,4810350.967,617.485,370.5,SMS,17-02-2012 0:00,19-02-2012 0:00,Jose Fortunatti,CerroNegro
SDD-12035,2399520.452,4811042.896,597.682,449,SMAR,20-03-2012 0:00,25-03-2012 0:00,Belen Febbo,CerroNegro
SDD-12039,2399947.121,4810518.097,608.21,595.5,SMAR,30-03-2012 0:00,07-04-2012 0:00,Lucas Suarez,CerroNegro
SDD-12042,2399747.214,4811072.148,595.227,532.5,SMAR,13-04-2012 0:00,21-04-2012 0:00,Lucía Vittone,CerroNegro
SDD-12045,2399448.236,4810505.273,613.927,250.5,SMS,04-05-2012 0:00,07-05-2012 0:00,Lucía Vittone,CerroNegro
SDD-12046,2399461.683,4810498.202,613.944,175.5,SMS,07-05-2012 0:00,08-05-2012 0:00,Fabian Ontivero,CerroNegro
SDD-12052,2399398.81,4810552.596,613.065,220.5,SMS,24-05-2012 0:00,30-05-2012 0:00,Verónica Martinez,CerroNegro
SDD-12059,2399287.484,4810433.594,613.794,334.5,SMS,19-06-2012 0:00,25-06-2012 0:00,Paula Oviedo,CerroNegro
SDD-12066,2399372.336,4810781.774,614.76,98,SMAR,24-06-2012 0:00,25-06-2012 0:00,Belen Febbo,CerroNegro
PEK-0046,2394096.574,4808261.698,481.889,120.4,EK,22-02-2012 0:00,01-03-2012 0:00,,CN_INFILL
PEK-0047,2394191.589,4808183.259,480.476,87.3,EK,01-03-2012 0:00,08-03-2012 0:00,,CN_INFILL
PEK-0055,2394190.234,4808184.183,479.185,58.1,EK,17-03-2012 0:00,19-03-2012 0:00,,CN_INFILL
PEK-0064,2394190.582,4808183.924,481.051,35.6,EK,30-03-2012 0:00,02-04-2012 0:00,,CN_INFILL
PEK-0070,2394070.768,4808288.113,479.975,65,EK,16-04-2012 0:00,17-04-2012 0:00,,CN_INFILL
PEK-0117,2394247.874,4808157.721,504.214,59.8,EK,10-07-2012 0:00,12-07-2012 0:00,,CN_INFILL
PEK-0120,2394021.764,4808364.747,480.707,80.1,EK,16-07-2012 0:00,20-07-2012 0:00,,CN_INFILL
PEK-0121,2394250.222,4808157.066,504.145,37.4,EK,19-07-2012 0:00,20-07-2012 0:00,,CN_INFILL
PEK-0123,2394022.059,4808364.978,481.232,50.9,EK,20-07-2012 0:00,21-07-2012 0:00,,CN_INFILL
PEK-0129,2394021.527,4808365.78,481.19,71.4,EK,24-07-2012 0:00,27-07-2012 0:00,,CN_INFILL
PEK-0132,2394248.956,4808157.675,504.063,50.2,EK,28-07-2012 0:00,29-07-2012 0:00,,CN_INFILL
PEK-0138,2394252.258,4808155.303,504.114,65.4,EK,03-08-2012 0:00,04-08-2012 0:00,,CN_INFILL
PEK-0153,2394304.24,4808123.32,505.285,69.8,EK,21-08-2012 0:00,24-08-2012 0:00,,CN_INFILL
PEK-0172A,2394321.029,4808099.401,454.689,42,EK,16-09-2012 0:00,17-09-2012 0:00,,CN_INFILL
PEK-0174,2394364.006,4808060.218,458.102,46.3,EK,17-09-2012 0:00,20-09-2012 0:00,,CN_INFILL
PEK-0176,2394364.929,4808058.642,458.138,41.5,EK,21-09-2012 0:00,22-09-2012 0:00,,CN_INFILL
PEK-0182,2394100.598,4808263.881,508.086,103.1,EK,27-09-2012 0:00,30-09-2012 0:00,,CN_INFILL
PEK-0183,2394351.905,4808050.976,454.96,57.2,EK,27-09-2012 0:00,29-09-2012 0:00,,CN_INFILL
PEK-0192,2394120.24,4808242.2,451.283,125.9,EK,01-11-2012 0:00,04-11-2012 0:00,,CN_INFILL
PEK-0200,2394024.247,4808307.723,453.383,130.2,EK,03-12-2012 0:00,07-12-2012 0:00,,CN_INFILL
PEK-0204,2394242.589,4808153.058,451.993,76.4,EK,18-12-2012 0:00,19-12-2012 0:00,,CN_INFILL
PEK-0208,2394011.472,4808359.813,454.193,119.3,EK,07-01-2013 0:00,13-01-2013 0:00,,CN_INFILL
PEK-0209,2394012.277,4808359.548,454.18,115.2,EK,13-01-2013 0:00,15-01-2013 0:00,,CN_INFILL
PEK-0215,2394170.23,4808210.418,555.769,70.3,EK,04-02-2013 0:00,09-02-2013 0:00,,CN_INFILL
PEK-0216,2394171.419,4808209.76,559.438,62,EK,09-02-2013 0:00,12-02-2013 0:00,,CN_INFILL
PEK-0256,2394186.495,4808178.989,402.057,73.7,EK,02-06-2013 0:00,04-06-2013 0:00,,CN_INFILL
PEK-0258,2394185.982,4808178.442,399.895,66,EK,06-06-2013 0:00,07-06-2013 0:00,,CN_INFILL
PEK-0264,2394208.667,4808161.984,401.3803,51,EK,18-06-2013 0:00,19-06-2013 0:00,,CN_INFILL
PEK-0267,2394208.798,4808162.101,401.5653,240,EK,23-06-2013 0:00,01-07-2013 0:00,,CN_INFILL
PEK-0275,2394276.809,4808115.983,453.522,66,EK,16-07-2013 0:00,18-07-2013 0:00,,CN_INFILL
PEK-0309,2393991.72,4808417.69,429.9,100.2,EK,14-02-2014 0:00,16-02-2014 0:00,Hugo Riofrio,CN_INFILL
PEK-0316,2394094.116,4808233.506,399.175,127.4,EK,16-04-2014 0:00,21-04-2014 0:00,Cintia San Martin,CN_INFILL
PEK-0336,2393976.836,4808422.281,431.872,101.8,EK,21-07-2014 0:00,26-07-2014 0:00,Cintia San Martin,CN_INFILL
PEK-0337,2394130.796,4808157.46,376.526,91.5,EK,23-07-2014 0:00,25-07-2014 0:00,Cintia San Martin,CN_INFILL
PEK-0339,2393963.937,4808447.126,430.989,67.6,EK,27-07-2014 0:00,29-07-2014 0:00,Lucas Alvarez,CN_INFILL
PEK-0346,2393954.311,4808466.757,430.583,73.2,EK,12-08-2014 0:00,13-08-2014 0:00,Cintia San Martin,CN_INFILL
PEK-0360,2394370.378,4808080.585,529.384,85.3,EK,03-02-2015 0:00,23-02-2015 0:00,Lucas Alvarez,CN_INFILL
SDD-11109,2399326.101,4810447.768,614.115,310,SMS,09-10-2011 0:00,11-10-2011 0:00,Diego Grill,CerroNegro
SDD-11114,2399301.964,4810414.099,614.49,358,SMS,14-10-2011 0:00,16-10-2011 0:00,German Escorza,CerroNegro
SDD-11126,2399743.074,4810601.069,602.931,511.7,SMAR,12-11-2011 0:00,18-11-2011 0:00,Estefania Hergesheimer,CerroNegro
SDD-12011,2399547.132,4810803.099,610.109,52.5,SMAR,06-02-2012 0:00,06-02-2012 0:00,Belen Febbo,CerroNegro
SDD-12019,2399335.911,4810485.513,612.997,103,SMS,20-02-2012 0:00,23-02-2012 0:00,Jimena Terron,CerroNegro
SDD-12020,2399294.171,4810501.028,612.087,260.5,SMS,24-02-2012 0:00,26-02-2012 0:00,Belen Febbo,CerroNegro
SDD-12024,2399522.401,4810945.367,601.039,340.5,SMAR,01-03-2012 0:00,04-03-2012 0:00,Belen Febbo,CerroNegro
SDD-12027,2399992.142,4810734.855,602.932,251,SMAR,05-03-2012 0:00,08-03-2012 0:00,Silverio Feola,CerroNegro
SDD-12033,2399570.707,4811048.796,597.79,446.55,SMAR,14-03-2012 0:00,19-03-2012 0:00,Fernanda Beretta,CerroNegro
SDD-12034,2399268.593,4810862.762,600.964,176.75,SMAR,15-03-2012 0:00,21-03-2012 0:00,Silverio Feola,CerroNegro
SDD-12038,2399797.811,4810490.223,603.861,601.5,SMAR,27-03-2012 0:00,03-04-2012 0:00,Maria Sol Gimenez,CerroNegro
SDD-12047,2399425.207,4810367.3,620.844,292.5,SMS,08-05-2012 0:00,13-05-2012 0:00,Silverio Feola,CerroNegro
SDD-12061,2399575.544,4810793.767,611.168,35,SMAR,20-06-2012 0:00,20-06-2012 0:00,Maria Sol Gimenez,CerroNegro
SDD-12068,2399500.905,4810477.369,613.35,202.5,SMS,26-06-2012 0:00,28-06-2012 0:00,Silverio Feola,CerroNegro
SDD-12079,2399944.528,4810729.739,602.647,251,SMAR,15-07-2012 0:00,21-07-2012 0:00,Lucas Alvarez,CerroNegro
SDD-12089,2399241.824,4810573.787,609.585,268,SMS,31-07-2012 0:00,04-08-2012 0:00,Jose Fortunatti,CerroNegro
SDD-12096,2399769.796,4810495.865,603.367,560,SMAR,13-08-2012 0:00,23-08-2012 0:00,Maria Sol Gimenez,CerroNegro
SDD-12102,2399972.067,4810509.826,610.037,556,SMAR,24-08-2012 0:00,30-08-2012 0:00,Paula Oviedo,CerroNegro
SDD-12106,2399696.267,4811018.369,597.307,460.5,SMAR,31-08-2012 0:00,08-09-2012 0:00,Lucía Vittone,CerroNegro
SDD-12108,2400094.484,4810631.298,607.305,452,SMAR,05-09-2012 0:00,12-09-2012 0:00,Lucas Alvarez,CerroNegro
SDD-12112,2400196.996,4810829.778,599.363,184.5,SMAR,11-09-2012 0:00,12-09-2012 0:00,Maria Sol Gimenez,CerroNegro
SDD-12114,2400149.509,4810862.514,599.12,382,SMAR,12-09-2012 0:00,15-09-2012 0:00,Lucas Alvarez,CerroNegro
SDD-13002,2400545.936,4810425.631,610.783,401,SMS,09-06-2013 0:00,12-06-2013 0:00,Silverio Feola,CerroNegro
SDD-16008,2399624.22,4810086.958,636.694,603,SMS,22-09-2016 0:00,26-09-2016 0:00,Matias Reinoso,CerroNegro
SDD-17009,2400196.555,4810692.345,604.282,380,SMAR,19-03-2017 0:00,24-03-2017 0:00,Matias Reinoso,CerroNegro
SDD-17010,2400152.473,4810722.824,601.991,282,SMAR,25-03-2017 0:00,27-03-2017 0:00,Matias Albarracin,CerroNegro
SDD-17013,2400105.04,4810694.51,603.08,305,SMAR,17-04-2017 0:00,19-04-2017 0:00,Matias Reinoso,CerroNegro
SDD-17017,2399697.16,4810498.45,605.865,633,SMAR,11-05-2017 0:00,19-05-2017 0:00,Matias Reinoso,CerroNegro
SDD-17021,2400397.641,4810677.11,605.899,547.5,SMAR,11-06-2017 0:00,,Matias Reinoso,CerroNegro
SDD-17023,2399181.2,4810702.97,605.94,34.5,SMS,15-07-2017 0:00,19-07-2017 0:00,Marcelo Ghidini,CerroNegro
SDD-17025,2399181.207,4810702.95,605.968,203,SMS,19-07-2017 0:00,29-07-2017 0:00,Diego Grill,CerroNegro
SM-2,2399468.091,4810531.074,614.859,220,SMAR,04-12-2012 0:00,07-12-2012 0:00,Monica Arrese,CN_INFILL
SDD-12067,2399408.461,4810825.565,611.064,101,SMAR,26-06-2012 0:00,28-06-2012 0:00,Fernanda Beretta,CerroNegro
SDD-12077,2399798.801,4810950.836,596.911,230,SMAR,07-07-2012 0:00,10-07-2012 0:00,Silverio Feola,CerroNegro
SDD-12100,2400024.151,4810575.564,609.564,500,SMAR,20-08-2012 0:00,27-08-2012 0:00,Jose Fortunatti,CerroNegro
SDD-12107,2400020.373,4810686.59,605.693,350,SMAR,04-09-2012 0:00,07-09-2012 0:00,Maria Sol Gimenez,CerroNegro
SDD-12113,2400298.492,4810877.777,598.425,271.5,SMAR,11-09-2012 0:00,13-09-2012 0:00,Belen Febbo,CerroNegro
SDD-17004,2400201.228,4810585.306,610.536,559.5,SMAR,07-02-2017 0:00,15-02-2017 0:00,Marcelo Ghidini,CerroNegro
SDD-17020,2400397.296,4810768.765,602.282,421.5,SMAR,04-06-2017 0:00,10-06-2017 0:00,Matias Reinoso,CerroNegro
SDD-17027,2398935.73,4811091.9,614.24,548,SMS,03-08-2017 0:00,07-08-2017 0:00,Matias Reinoso,CerroNegro
SDD-17034,2399660.174,4811040.809,598.319,689,SMAR,07-10-2017 0:00,,Marcelo Ghidini,CerroNegro
SDD-18013,2399576.428,4810214.328,630.868,525,SMS,06-08-2018 0:00,11-08-2018 0:00,Gaston Relañez,CerroNegro
SDD-P-002,2400819.18,4810405.336,602.402,38,SMAR,15-05-2018 0:00,16-05-2018 0:00,Maria Narvaiza,CerroNegro
SM-06,2399910.97,4810830.03,600,324,SMAR,17-10-2018 0:00,02-11-2018 0:00,Monica Arrese,CN_INFILL
SM-T016,2399605.95,4810773.84,611.35,21,SMAR,04-05-2015 0:00,,Daniel Correa,CN_PRODUCCION
SM-T018,2399563.61,4810761.99,614.43,29.9,SMAR,02-05-2015 0:00,,Daniel Correa,CN_PRODUCCION
SM-T027,2399659.16,4810811.05,604.04,18.9,SMAR,11-05-2015 0:00,,Daniel Correa,CN_PRODUCCION
SNRD-19001,2404335.404,4807921.529,671.831,551,VZ,01-02-2019 0:00,12-02-2019 0:00,Marcelo Ghidini,CerroNegro
SNRD-19006,2405016.086,4807711.832,678.76,302,VZ,22-02-2019 0:00,24-02-2019 0:00,Nelson German Estevez,CerroNegro
SRD-18001,2400483.412,4810836.839,598.272,352,SMAR,16-05-2018 0:00,21-05-2018 0:00,Paola Santucho,CerroNegro
SRD-18003,2400447.406,4810773.278,601.54,433,SMAR,03-06-2018 0:00,,Paola Santucho,CerroNegro
SRD-18010,2400715.92,4811382.01,596.924,551,SMAR,28-07-2018 0:00,,Paola Santucho,CerroNegro
TEK-0010,2394095.743,4808291.253,378.8,24,EK,06-04-2016 0:00,,Daniel Correa,CN_PRODUCCION
TEK-0012,2394096.182,4808290.708,378.8,15,EK,20-04-2016 0:00,,Marcos Estevez,CN_PRODUCCION
TEK-0014,2394221.263,4808198.029,555.84,8.7,EK,08-05-2016 0:00,,Daniel Correa,CN_PRODUCCION
TEK-0017,2394118.216,4808218.917,270.47,7.5,EK,24-10-2018 0:00,,Valeria Alvarez,CN_PRODUCCION
TMC-0018,2398523.9,4809512.802,379.283,7.5,MCEN,27-08-2018 0:00,,Agustina Canale,CN_PRODUCCION
TMC-0019,2398538.837,4809502.725,378.406,12,MCEN,27-08-2018 0:00,,Agustina Canale,CN_PRODUCCION
TMC-0023,2398534.726,4809473.763,452.602,8.1,MCEN,18-09-2018 0:00,,Carlos Allis,CN_PRODUCCION
TMC-0024,2398535.911,4809473.605,452.628,8.3,MCEN,17-09-2018 0:00,,Carlos Allis,CN_PRODUCCION
TMN-0004,2398686.406,4809885.39,477.964,10.4,MN,24-05-2019 0:00,27-05-2019 0:00,Carlos Allis,CN_INFILL
TMN-0008,2398672.828,4809895.403,477.71,13.5,MN,04-06-2019 0:00,04-06-2019 0:00,Manuel Rey Ripoll,CN_INFILL
TORC-19005,2409723.069,4804477.419,842.231,312,EXCN,01-05-2019 0:00,03-05-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
MDD-12063,2399548.183,4810003.345,636.671,421.5,MNE,19-03-2012 0:00,30-03-2012 0:00,Lucía Vittone,CerroNegro
MDD-12068,2398602.37,4809700.124,661.315,400.5,MCEN,24-03-2012 0:00,28-03-2012 0:00,Belen Febbo,CerroNegro
MDD-12073,2398739.184,4810056.343,643.68,380,MN,31-03-2012 0:00,07-04-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12074,2399610.557,4809927.32,640.478,400.5,MNE,30-03-2012 0:00,03-04-2012 0:00,German Escorza,CerroNegro
MDD-12075,2398658.458,4809756.991,667.481,332,MN,31-03-2012 0:00,04-04-2012 0:00,Lucas Suarez,CerroNegro
MDD-12091,2398920.276,4810053.913,642.723,383,MN,16-04-2012 0:00,21-04-2012 0:00,Silverio Feola,CerroNegro
MDD-12094,2399138.156,4809493.846,676.023,589.5,MCEN,19-04-2012 0:00,25-04-2012 0:00,Belen Febbo,CerroNegro
MDD-12100,2399781.773,4809520.02,641.478,622.5,MNE,22-04-2012 0:00,28-04-2012 0:00,Lucas Suarez,CerroNegro
MDD-12102,2398318.36,4810115.236,639,335,MN,25-04-2012 0:00,28-04-2012 0:00,Belen Febbo,CerroNegro
MDD-12111,2398612.61,4810063.587,642.897,291,MN,29-04-2012 0:00,05-05-2012 0:00,Verónica Martinez,CerroNegro
MDD-12121,2398873.589,4809699.803,679.733,182,MN,06-05-2012 0:00,10-05-2012 0:00,Silverio Feola,CerroNegro
MDD-12138,2399736.37,4810007.789,636.197,571.5,MNE,20-05-2012 0:00,07-06-2012 0:00,Daniel Correa,CerroNegro
MDD-12139,2398848.46,4809797.946,671.579,155,MN,21-05-2012 0:00,25-05-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12142,2398957.995,4809438.3,663.505,391.5,MCEN,23-05-2012 0:00,28-05-2012 0:00,Belen Febbo,CerroNegro
MDD-12153,2399788.237,4810007.103,633.634,385.5,MNE,08-06-2012 0:00,15-06-2012 0:00,Fabian Ontivero,CerroNegro
MDD-12169,2398525.963,4809518.659,637.75,154.5,MCEN,21-06-2012 0:00,23-06-2012 0:00,Verónica Martinez,CerroNegro
MDD-12174,2399718.951,4809940.155,639.909,481.5,MNE,25-06-2012 0:00,30-06-2012 0:00,Silverio Feola,CerroNegro
MDD-12176,2398784.58,4810044.851,644.761,349.1,MN,28-06-2012 0:00,03-07-2012 0:00,Fabian Ontivero,CerroNegro
MDD-12184,2398650.406,4810025.583,646.29,310.5,MN,04-07-2012 0:00,10-07-2012 0:00,Lucía Vittone,CerroNegro
MDD-12191,2398709.213,4810052.502,643.721,363.5,MN,11-07-2012 0:00,17-07-2012 0:00,Pedro Larrahona,CerroNegro
MDD-12199,2398959.027,4809208.22,646.843,209,MCEN,16-07-2012 0:00,19-07-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12200,2399512.929,4810053.148,633.656,466.5,MNE,17-07-2012 0:00,21-07-2012 0:00,Belen Febbo,CerroNegro
MDD-12205,2398795.147,4810083.091,640.915,371,MN,21-07-2012 0:00,25-07-2012 0:00,Pedro Larrahona,CerroNegro
MDD-12215,2399075.514,4809478.163,672.85,536,MCEN,03-08-2012 0:00,09-08-2012 0:00,Fabian Ontivero,CerroNegro
MDD-12226,2399474.497,4810084.122,633.843,596,MNE,21-08-2012 0:00,30-08-2012 0:00,Lucas Alvarez,CerroNegro
MDD-12238,2399757.215,4809503.237,642.619,642,MNE,06-09-2012 0:00,13-09-2012 0:00,Verónica Martinez,CerroNegro
MDD-12249,2398572.534,4809837.676,666.688,268.5,MN,16-09-2012 0:00,18-09-2012 0:00,Maria Sol Gimenez,CerroNegro
MDD-13003,2399149.123,4809046.569,656.281,301.5,MCSE,13-06-2013 0:00,14-06-2013 0:00,Daniel Correa,CerroNegro
MDD-13006,2399270.358,4808886.719,646.328,290,MCSE,08-07-2013 0:00,10-07-2013 0:00,Jose Fortunatti,CerroNegro
MDD-15003,2398649.93,4809767.97,667.711,97.5,MCEN,21-02-2015 0:00,23-02-2015 0:00,Diego Grill,CerroNegro
PEK-0365,2394025.78,4808308.51,506.4,143.5,EK,13-03-2015 0:00,15-03-2015 0:00,Lucas Alvarez,CN_INFILL
PEK-0389,2393979.662,4808418.699,482.1291,119.7,EK,18-05-2015 0:00,24-05-2015 0:00,Cintia San Martin,CN_INFILL
PEK-0393,2394036.734,4808311.941,377.586,51.3,EK,26-05-2015 0:00,29-05-2015 0:00,Debora Sugamiele,CN_INFILL
PEK-0394,2394037.367,4808311.143,377.545,92.5,EK,30-05-2015 0:00,02-06-2015 0:00,Cintia San Martin,CN_INFILL
PEK-0396,2394036.07,4808312.61,377.55,95.5,EK,05-06-2015 0:00,10-06-2015 0:00,Lucas Alvarez,CN_INFILL
PEK-0398,2394067.469,4808285.087,557.751,143.3,EK,18-06-2015 0:00,21-06-2015 0:00,Cintia San Martin,CN_INFILL
PEK-0405,2394170.867,4808209.64,555.193,99,EK,28-07-2015 0:00,30-07-2015 0:00,Cintia San Martin,CN_INFILL
PEK-0422,2394089.898,4808235.981,347.875,105,EK,30-09-2015 0:00,09-10-2015 0:00,Wilson Briceno,CN_INFILL
PEK-0429,2394122.654,4808201.584,319.63,76,EK,24-10-2015 0:00,28-10-2015 0:00,Lucas Alvarez,CN_INFILL
PEK-0434,2394254.36,4808156.342,558.107,85.5,EK,03-11-2015 0:00,05-11-2015 0:00,Cintia San Martin,CN_INFILL
PEK-0435,2394126.821,4808197.984,319.52,70,EK,03-11-2015 0:00,05-11-2015 0:00,Lucas Alvarez,CN_INFILL
PEK-0442,2394252.94,4808156.54,555.59,73,EK,30-11-2015 0:00,02-12-2015 0:00,Lucas Alvarez,CN_INFILL
PEK-0471,2394073.712,4808290.246,349.066,52,EK,16-01-2016 0:00,18-01-2016 0:00,Lucas Alvarez,CN_INFILL
PEK-0489,2394146.81,4808176.287,319.955,58.8,EK,16-02-2016 0:00,18-02-2016 0:00,Matias Reinoso,CN_INFILL
PEK-0491,2394146.55,4808175.938,319.558,62.8,EK,18-02-2016 0:00,22-02-2016 0:00,Lucas Alvarez,CN_INFILL
PEK-0502,2394024.782,4808341.633,403.377,83.9,EK,04-03-2016 0:00,07-03-2016 0:00,Debora Sugamiele,CN_INFILL
PEK-0504,2394024.275,4808343.188,403.438,86.5,EK,08-03-2016 0:00,10-03-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0520,2393989.209,4808377.471,353.553,103.5,EK,03-04-2016 0:00,06-04-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0521,2393989.491,4808377.39,352.857,75,EK,06-04-2016 0:00,08-04-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0525,2394066.473,4808285.521,402.616,103.5,EK,10-04-2016 0:00,13-04-2016 0:00,Lucas Alvarez,CN_INFILL
PEK-0533,2394015.197,4808313.067,322.46,80.4,EK,27-04-2016 0:00,29-04-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0541,2394014.174,4808311.949,322.487,76.5,EK,11-05-2016 0:00,18-05-2016 0:00,Debora Sugamiele,CN_INFILL
PEK-0551,2394109.331,4808166.941,293.978,76.5,EK,30-05-2016 0:00,01-06-2016 0:00,Lucas Alvarez,CN_INFILL
PEK-0556,2393967.691,4808413.605,379.74,70,EK,07-06-2016 0:00,09-06-2016 0:00,Lucas Alvarez,CN_INFILL
PEK-0560,2393966.281,4808415.724,380.538,63,EK,16-06-2016 0:00,17-06-2016 0:00,Lucas Alvarez,CN_INFILL
PEK-0561,2393965.78,4808415.022,379.71,65.5,EK,18-06-2016 0:00,19-06-2016 0:00,Lucas Alvarez,CN_INFILL
PEK-0563,2393966.546,4808414.134,379.689,70,EK,20-06-2016 0:00,21-06-2016 0:00,Debora Sugamiele,CN_INFILL
PEK-0564,2393966.581,4808414.732,379.772,55.5,EK,22-06-2016 0:00,24-06-2016 0:00,Debora Sugamiele,CN_INFILL
PEK-0566,2393966.759,4808414.124,379.738,70,EK,24-06-2016 0:00,26-06-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0594,2393995.082,4808387.517,429.59,90,EK,14-08-2016 0:00,17-08-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0607,2394000.35,4808181.94,282.3,150,EK,09-09-2016 0:00,11-09-2016 0:00,Hugo Riofrio,CN_INFILL
PEK-0609,2394000.12,4808182.21,282.77,158,EK,12-10-2016 0:00,15-10-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0611,2394000.77,4808181.69,281.8,141,EK,19-10-2016 0:00,23-10-2016 0:00,Cintia San Martin,CN_INFILL
PEK-0616,2394000.89,4808181.75,281.21,138,EK,09-11-2016 0:00,11-11-2016 0:00,Debora Sugamiele,CN_INFILL
PEK-0629,2394102.462,4808169.442,267.628,104.8,EK,26-12-2016 0:00,29-12-2017 0:00,Hugo Riofrio,CN_INFILL
SM-T008,2399479.52,4810803.8,612.53,29.2,SMAR,02-02-2015 0:00,,Marcos Estevez,CN_PRODUCCION
SM-T022,2399439.78,4810796.22,615.27,19.2,SMAR,06-05-2015 0:00,,Daniel Correa,CN_PRODUCCION
SNRD-19003,2404528.378,4807895.043,669.101,652.5,VZ,23-02-2019 0:00,,Paola Santucho,CerroNegro
SRC-902,2399497.17,4810901.08,604.16,250,SMAR,20-10-2009 0:00,22-10-2009 0:00,Fabian Ontivero,CerroNegro
SRC-906,2399595.72,4810651.36,610.75,250,SMS,28-10-2009 0:00,31-10-2009 0:00,Analia Bruna,CerroNegro
SRD-18009,2401188.297,4810918.958,600.762,605,SMAR,09-07-2018 0:00,,Conrado Gianni,CerroNegro
TEK-0003,2394136.228,4808198.229,296.31,17.3,EK,23-11-2015 0:00,,Daniel Correa,CN_PRODUCCION
TEK-0006,2394112.317,4808254.402,322.14,19,EK,28-03-2016 0:00,,Marcos Estevez,CN_PRODUCCION
TMC-0010,2398485.334,4809558.766,382.237,5.3,MCEN,20-08-2018 0:00,,Carlos Allis,CN_PRODUCCION
TMC-0011,2398488.057,4809553.712,381.787,11.5,MCEN,23-08-2018 0:00,,Agustina Canale,CN_PRODUCCION
TMC-0013,2398499.141,4809542.84,381.933,6.7,MCEN,24-08-2018 0:00,,Agustina Canale,CN_PRODUCCION
TMC-0016,2398513.638,4809524.412,380.921,13.5,MCEN,25-08-2018 0:00,,Agustina Canale,CN_PRODUCCION
TMC-0021,2398528.95,4809475.362,452.547,15,MCEN,21-09-2018 0:00,,Agustina Canale,CN_PRODUCCION
TORC-19001,2409645.085,4804323.444,851.231,270,EXCN,09-04-2019 0:00,13-04-2019 0:00,Nelson German Estevez,CerroNegro
TORC-19004,2409588.312,4804312.74,854.415,324,EXCN,25-04-2019 0:00,28-04-2019 0:00,Nelson German Estevez,CerroNegro
TORC-19012,2409206.103,4803865.228,841.773,345,EXCN,05-06-2019 0:00,11-06-2019 0:00,Nelson German Estevez,CerroNegro
TORC-19013,2409290.035,4803421.334,795.859,400,EXCN,12-06-2019 0:00,26-06-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
TORC-19016,2409871.448,4805721.611,808.918,402,EXCN,05-07-2019 0:00,10-07-2019 0:00,Exequiel Nicolas Coronel,CerroNegro
TRC-19006,2403674.138,4808156.548,687.792,276,EXCN,31-07-2019 0:00,,Nelson German Estevez,CerroNegro
VBDD-17006,2408172.135,4806273.872,831.163,278,VZ,23-08-2017 0:00,24-08-2017 0:00,Matias Reinoso,CerroNegro
VDD-1003,2408481.04,4806651,781.17,108.7,VZ,15-01-2010 0:00,17-01-2010 0:00,Fabian Ontivero,CerroNegro
VDD-1011,2406901.31,4808601.69,710.72,300,VZ,30-01-2010 0:00,02-02-2010 0:00,Paula Oviedo,CerroNegro
VDD-1015,2406999.23,4808701.63,707.3,300,VZ,06-02-2010 0:00,08-02-2010 0:00,Paula Oviedo,CerroNegro
VDD-11010,2404260.413,4808028.134,670.329,259.5,VZ,04-12-2011 0:00,06-12-2011 0:00,Maria Lis Fernandez,CerroNegro
VDD-11011,2404263.215,4808021.714,671.587,308,VZ,09-12-2011 0:00,11-12-2011 0:00,Jimena Terron,CerroNegro
VDD-12005,2404277.047,4808278.324,658.069,350,VZ,08-02-2012 0:00,13-02-2012 0:00,Jose Fortunatti,CerroNegro
